play_type,team,time,play_description,period_id,game_id,home_team,home_location,home_nickname,home_score_total,away_team,away_location,away_nickname,away_score_total,goalie_change,penalty,on_ice_situation,score,minute_start,second_start,clock,leader,away_goals,home_goals,sec_from_start,power_play_seconds,time_elapsed,time_remaining,player_name_1,player_jersey_1,home_skaters,away_skaters,penalty_type,penalty_level,penalty_length,start_power_play,end_power_play,shot_result,player_name_2,player_name_3,player_jersey_2,player_jersey_3,shot_type,season
Penalty,Connecticut Whale,18:49,#9 Molly Engstrom Interference Minor 2 minsPower Play,2,63624, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,0,,1,Even Strength,0 - 2 CTW,18,49,1:11,CTW,0,2 ,2329,120,18:49,1:11,Molly Engstrom,9,6,6,Interference,Minor,2 mins,2329,2449,,,,,,,2016
Goalie,Connecticut Whale,00:00,#32 Jaimie Leonoff replaced by #32 Jaimie Leonoff,3,63624, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,0,,0,Even Strength,0 - 2 CTW,0,0,20:00,CTW,0,2 ,2400,0,00:00,20:00,Jaimie Leonoff replaced,32,6,6,,,,2329,2449,,Jaimie Leonoff,,32,,,2016
Goalie,Buffalo Beauts,00:00,#29 Brianne McLaughlin replaced by #29 Brianne McLaughlin,3,63624, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,0,,0,Even Strength,0 - 2 CTW,0,0,20:00,CTW,0,2 ,2400,0,00:00,20:00,Brianne McLaughlin replaced,29,6,6,,,,2329,2449,,Brianne McLaughlin,,29,,,2016
Goalie,Buffalo Beauts,16:48,Pulled Goalie #29 Brianne McLaughlin,3,63624, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,0,Pulled,0,Even Strength,0 - 2 CTW,16,48,3:12,CTW,0,2 ,3408,0,16:48,3:12,Pulled Goalie  Brianne McLaughlin,29,6,6,,,,2329,2449,,,,,,,2016
Goalie,Buffalo Beauts,17:50,Returned Goalie #29 Brianne McLaughlin,3,63624, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,0,Returned,0,Even Strength,0 - 2 CTW,17,50,2:10,CTW,0,2 ,3470,0,17:50,2:10,Returned Goalie  Brianne McLaughlin,29,6,6,,,,2329,2449,,,,,,,2016
Goalie,Buffalo Beauts,18:04,Pulled Goalie #29 Brianne McLaughlin,3,63624, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,0,Pulled,0,Even Strength,0 - 2 CTW,18,4,1:56,CTW,0,2 ,3484,0,18:04,1:56,Pulled Goalie  Brianne McLaughlin,29,6,6,,,,2329,2449,,,,,,,2016
Penalty,Connecticut Whale,18:04,#22 Danielle Ward Cross-Checking Minor 2 minsPower Play,3,63624, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,0,,1,Even Strength,0 - 2 CTW,18,4,1:56,CTW,0,2 ,3484,120,18:04,1:56,Danielle Ward,22,6,6,Cross-Checking,Minor,2 mins,3484,3604,,,,,,,2016
SH Goal,Connecticut Whale,19:45,#8 Kelly Babstock from #5 Kate BuesserShort HandedEmpty Net0 - 3 CTW,3,63624, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,0,,0,Even Strength,0 - 3 CTW,19,45,0:15,CTW,0,3 ,3585,0,19:45,0:15,Kelly Babsck,8,6,6,,,,3484,3604,made,Kate Buesser,,5,,,2016
Goalie,Buffalo Beauts,19:46,Returned Goalie #29 Brianne McLaughlin,3,63624, Connecticut Whale,"",Connecticut Whale,3, Buffalo Beauts,"",Buffalo Beauts,0,Returned,0,Even Strength,0 - 3 CTW,19,46,0:14,CTW,0,3 ,3586,0,19:46,0:14,Returned Goalie  Brianne McLaughlin,29,6,6,,,,3484,3604,,,,,,,2016
Goalie,Buffalo Beauts,00:00,Starting Goalie #29 Brianne McLaughlin,1,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,Starting,0,Even Strength,0 - 0 T,0,0,20:00,T,0,0,0,0,00:00,20:00,Starting Goalie  Brianne McLaughlin,29,5,5,,,,,,,,,,,,2016
Goalie,Connecticut Whale,00:00,Starting Goalie #32 Jaimie Leonoff,1,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,Starting,0,Even Strength,0 - 0 T,0,0,20:00,T,0,0,0,0,00:00,20:00,Starting Goalie  Jaimie Leonoff,32,5,5,,,,,,,,,,,,2016
Penalty,Buffalo Beauts,05:50,#36 Kourtney Kunichika Tripping Minor 2 minsPower Play,1,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,,1,Even Strength,0 - 0 T,5,50,14:10,T,0,0,350,120,05:50,14:10,Kourtney Kunichika,36,6,6,Tripping,Minor,2 mins,350,470,,,,,,,2016
Goal,Buffalo Beauts,10:15,#3 Kelley Steadman from #13 Shelby BramEven Strength1 - 0 BUF,1,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,,0,Even Strength,1 - 0 BUF,10,15,9:45,BUF,1,0 ,615,0,10:15,9:45,Kelley Steadman,3,6,6,,,,350,470,made,Shelby Bram,,13,,,2016
Penalty,Connecticut Whale,13:01,#8 Kelly Babstock Interference Minor 2 minsPower Play,1,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,,1,Even Strength,1 - 0 BUF,13,1,6:59,BUF,1,0 ,781,120,13:01,6:59,Kelly Babsck,8,6,6,Interference,Minor,2 mins,781,901,,,,,,,2016
Penalty,Buffalo Beauts,17:14,#24 Hailey Browne Tripping Minor 2 minsPower Play,1,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,,1,Even Strength,1 - 0 BUF,17,14,2:46,BUF,1,0 ,1034,120,17:14,2:46,Hailey Browne,24,6,6,Tripping,Minor,2 mins,1034,1154,,,,,,,2016
Goal,Buffalo Beauts,19:28,#21 Devon Skeats from #14 Kelly McDonald and #24 Hailey BrowneEven Strength2 - 0 BUF,1,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,,0,Even Strength,2 - 0 BUF,19,28,0:32,BUF,2,0 ,1168,0,19:28,0:32,Devon Skeats,21,6,6,,,,1034,1154,made,Kelly McDonald,Hailey Browne,14,24,,2016
Goalie,Buffalo Beauts,00:00,#29 Brianne McLaughlin replaced by #29 Brianne McLaughlin,2,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,,0,Even Strength,2 - 0 BUF,0,0,20:00,BUF,2,0 ,1200,0,00:00,20:00,Brianne McLaughlin replaced,29,6,6,,,,1034,1154,,Brianne McLaughlin,,29,,,2016
Goalie,Connecticut Whale,00:00,#32 Jaimie Leonoff replaced by #32 Jaimie Leonoff,2,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,,0,Even Strength,2 - 0 BUF,0,0,20:00,BUF,2,0 ,1200,0,00:00,20:00,Jaimie Leonoff replaced,32,6,6,,,,1034,1154,,Jaimie Leonoff,,32,,,2016
Penalty,Connecticut Whale,00:18,#13 Kaleigh Fratkin Body Checking Minor 2 minsPower Play,2,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,,1,Even Strength,2 - 0 BUF,0,18,19:42,BUF,2,0 ,1218,120,00:18,19:42,Kaleigh Fratkin,13,6,6,Body Checking,Minor,2 mins,1218,1338,,,,,,,2016
PP Goal,Buffalo Beauts,00:30,#9 Megan Bozek from #3 Kelley Steadman and #23 Lindsay GriggPower Play3 - 0 BUF,2,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,,0,Even Strength,3 - 0 BUF,0,30,19:30,BUF,3,0 ,1230,0,00:30,19:30,Megan Bozek,9,6,6,,,,1218,1338,made,Kelley Steadman,Lindsay Grigg,3,23,,2016
Goal,Connecticut Whale,05:50,#8 Kelly Babstock from #16 Micaela Long and #28 Sam FaberEven Strength3 - 1 BUF,2,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,,0,Even Strength,3 - 1 BUF,5,50,14:10,BUF,3,1 ,1550,0,05:50,14:10,Kelly Babsck,8,6,6,,,,1218,1338,made,Micaela Long,Sam Faber,16,28,,2016
Penalty,Buffalo Beauts,08:57,#23 Lindsay Grigg Interference Minor 2 minsPower Play,2,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,,1,Even Strength,3 - 1 BUF,8,57,11:03,BUF,3,1 ,1737,120,08:57,11:03,Lindsay Grigg,23,6,6,Interference,Minor,2 mins,1737,1857,,,,,,,2016
Penalty,Connecticut Whale,09:20,#61 Kelli Stack Cross-Checking Minor 2 minsPower Play,2,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,,1,Even Strength,3 - 1 BUF,9,20,10:40,BUF,3,1 ,1760,120,09:20,10:40,Kelli Stack,61,6,6,Cross-Checking,Minor,2 mins,1760,1880,,,,,,,2016
Penalty,Buffalo Beauts,11:42,#9 Megan Bozek Interference Minor 2 minsPower Play,2,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,,1,Even Strength,3 - 1 BUF,11,42,8:18,BUF,3,1 ,1902,120,11:42,8:18,Megan Bozek,9,6,6,Interference,Minor,2 mins,1902,2022,,,,,,,2016
Penalty,Buffalo Beauts,15:04,#9 Megan Bozek Tripping Minor 2 minsPower Play,2,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,,1,Even Strength,3 - 1 BUF,15,4,4:56,BUF,3,1 ,2104,120,15:04,4:56,Megan Bozek,9,6,6,Tripping,Minor,2 mins,2104,2224,,,,,,,2016
Goalie,Buffalo Beauts,19:59,Pulled Goalie #29 Brianne McLaughlin,2,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,Pulled,0,Even Strength,3 - 1 BUF,19,59,0:01,BUF,3,1 ,2399,0,19:59,0:01,Pulled Goalie  Brianne McLaughlin,29,6,6,,,,2104,2224,,,,,,,2016
Goalie,Buffalo Beauts,20:00,Returned Goalie #29 Brianne McLaughlin,2,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,Returned,0,Even Strength,3 - 1 BUF,20,0,-1:00,BUF,3,1 ,2400,0,20:00,-1:00,Returned Goalie  Brianne McLaughlin,29,6,6,,,,2104,2224,,,,,,,2016
Goalie,Buffalo Beauts,00:00,#29 Brianne McLaughlin replaced by #29 Brianne McLaughlin,3,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,,0,Even Strength,3 - 1 BUF,0,0,20:00,BUF,3,1 ,2400,0,00:00,20:00,Brianne McLaughlin replaced,29,6,6,,,,2104,2224,,Brianne McLaughlin,,29,,,2016
Goalie,Connecticut Whale,00:00,#32 Jaimie Leonoff replaced by #32 Jaimie Leonoff,3,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,,0,Even Strength,3 - 1 BUF,0,0,20:00,BUF,3,1 ,2400,0,00:00,20:00,Jaimie Leonoff replaced,32,6,6,,,,2104,2224,,Jaimie Leonoff,,32,,,2016
Penalty,Buffalo Beauts,05:25,#24 Hailey Browne High-Sticking Minor 2 minsPower Play,3,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,,1,Even Strength,3 - 1 BUF,5,25,14:35,BUF,3,1 ,2725,120,05:25,14:35,Hailey Browne,24,6,6,High-Sticking,Minor,2 mins,2725,2845,,,,,,,2016
Penalty,Connecticut Whale,10:49,#22 Danielle Ward Roughing Minor 2 minsPower Play,3,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,,1,Even Strength,3 - 1 BUF,10,49,9:11,BUF,3,1 ,3049,120,10:49,9:11,Danielle Ward,22,6,6,Roughing,Minor,2 mins,3049,3169,,,,,,,2016
Penalty,Buffalo Beauts,10:49,#7 Emily Pfalzer Roughing Minor 2 minsPower Play,3,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,,1,Even Strength,3 - 1 BUF,10,49,9:11,BUF,3,1 ,3049,120,10:49,9:11,Emily Pfalzer,7,6,6,Roughing,Minor,2 mins,3049,3169,,,,,,,2016
Goalie,Connecticut Whale,16:59,Pulled Goalie #32 Jaimie Leonoff,3,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,Pulled,0,Even Strength,3 - 1 BUF,16,59,3:01,BUF,3,1 ,3419,0,16:59,3:01,Pulled Goalie  Jaimie Leonoff,32,6,6,,,,3049,3169,,,,,,,2016
Goal,Buffalo Beauts,18:02,#24 Hailey Browne from #9 Megan BozekEven StrengthEmpty Net4 - 1 BUF,3,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,,0,Even Strength,4 - 1 BUF,18,2,1:58,BUF,4,1 ,3482,0,18:02,1:58,Hailey Browne,24,6,6,,,,3049,3169,made,Megan Bozek,,9,,,2016
Goalie,Connecticut Whale,18:03,Returned Goalie #32 Jaimie Leonoff,3,63626, Connecticut Whale,"",Connecticut Whale,1, Buffalo Beauts,"",Buffalo Beauts,4,Returned,0,Even Strength,4 - 1 BUF,18,3,1:57,BUF,4,1 ,3483,0,18:03,1:57,Returned Goalie  Jaimie Leonoff,32,6,6,,,,3049,3169,,,,,,,2016
Goalie,Boston Pride,00:00,Starting Goalie #29 Brittany Ott,1,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,Starting,0,Even Strength,0 - 0 T,0,0,20:00,T,0,0,0,0,00:00,20:00,Starting Goalie  Brittany Ott,29,5,5,,,,,,,,,,,,2016
Goalie,New York RivetersNYR,00:00,Starting Goalie #33 Nana Fujimoto,1,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,Starting,0,Even Strength,0 - 0 T,0,0,20:00,T,0,0,0,0,00:00,20:00,Starting Goalie  Nana Fujimo,33,5,5,,,,,,,,,,,,2016
Goal,Boston Pride,07:38,#19 Gigi Marvin from #16 Amanda PelkeyEven Strength0 - 1 BOS,1,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,0,Even Strength,0 - 1 BOS,7,38,12:22,BOS,0,1 ,458,0,07:38,12:22,Gigi Marvin,19,6,6,,,,,,made,Amanda Pelkey,,16,,,2016
Penalty,New York RivetersNYR,10:27,#18 Meghan Fardelmann Elbowing Minor 2 minsPower Play,1,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,1,Even Strength,0 - 1 BOS,10,27,9:33,BOS,0,1 ,627,120,10:27,9:33,Meghan Fardelmann Elbowing,18,6,6,,Minor,2 mins,627,747,,,,,,,2016
PP Goal,Boston Pride,11:51,#21 Hilary Knight from #19 Gigi MarvinPower Play0 - 2 BOS,1,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,0,Even Strength,0 - 2 BOS,11,51,8:09,BOS,0,2 ,711,0,11:51,8:09,Hilary Knight,21,6,6,,,,627,747,made,Gigi Marvin,,19,,,2016
Penalty,Boston Pride,14:14,#11 Jordan Smelker Tripping Minor 2 minsPower Play,1,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,1,Even Strength,0 - 2 BOS,14,14,5:46,BOS,0,2 ,854,120,14:14,5:46,Jordan Smelker,11,6,6,Tripping,Minor,2 mins,854,974,,,,,,,2016
Penalty,Boston Pride,14:36,#12 Marissa Gedman High-Sticking Minor 2 minsPower Play,1,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,1,Even Strength,0 - 2 BOS,14,36,5:24,BOS,0,2 ,876,120,14:36,5:24,Marissa Gedman,12,6,6,High-Sticking,Minor,2 mins,876,996,,,,,,,2016
PP Goal,New York RivetersNYR,14:56,#14 Madison Packer from #20 Brooke AmmermanPower Play1 - 2 BOS,1,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,0,Even Strength,1 - 2 BOS,14,56,5:04,BOS,1,2 ,896,0,14:56,5:04,Madison Packer,14,6,6,,,,876,996,made,Brooke Ammerman,,20,,,2016
Penalty,New York RivetersNYR,19:05,#20 Brooke Ammerman Cross-Checking Minor 2 minsPower Play,1,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,1,Even Strength,1 - 2 BOS,19,5,0:55,BOS,1,2 ,1145,120,19:05,0:55,Brooke Ammerman,20,6,6,Cross-Checking,Minor,2 mins,1145,1265,,,,,,,2016
Penalty,Boston Pride,19:05,#15 Emily Field Charging Minor 2 minsPower Play,1,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,1,Even Strength,1 - 2 BOS,19,5,0:55,BOS,1,2 ,1145,120,19:05,0:55,Emily Field Charging,15,6,6,,Minor,2 mins,1145,1265,,,,,,,2016
Goal,Boston Pride,19:10,#3 Jillian Dempsey from #22 Kacey Bellamy and #44 Zoe HickelEven Strength1 - 3 BOS,1,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,0,Even Strength,1 - 3 BOS,19,10,0:50,BOS,1,3 ,1150,0,19:10,0:50,Jillian Dempsey,3,6,6,,,,1145,1265,made,Kacey Bellamy,Zoe Hickel,22,44,,2016
Goalie,New York RivetersNYR,00:00,#33 Nana Fujimoto replaced by #33 Nana Fujimoto,2,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,0,Even Strength,1 - 3 BOS,0,0,20:00,BOS,1,3 ,1200,0,00:00,20:00,Nana Fujimo replaced,33,6,6,,,,1145,1265,,Nana Fujimo,,33,,,2016
Goalie,Boston Pride,00:00,#29 Brittany Ott replaced by #29 Brittany Ott,2,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,0,Even Strength,1 - 3 BOS,0,0,20:00,BOS,1,3 ,1200,0,00:00,20:00,Brittany Ott replaced,29,6,6,,,,1145,1265,,Brittany Ott,,29,,,2016
Goalie,New York RivetersNYR,00:51,#33 Nana Fujimoto replaced by #30 Jenny Scrivens,2,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,0,Even Strength,1 - 3 BOS,0,51,19:09,BOS,1,3 ,1251,0,00:51,19:09,Nana Fujimo replaced,33,6,6,,,,1145,1265,,Jenny Scrivens,,30,,,2016
Goal,Boston Pride,00:51,#10 Blake Bolden from #44 Zoe HickelEven Strength1 - 4 BOS,2,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,0,Even Strength,1 - 4 BOS,0,51,19:09,BOS,1,4 ,1251,0,00:51,19:09,Blake Bolden,10,6,6,,,,1145,1265,made,Zoe Hickel,,44,,,2016
Penalty,New York RivetersNYR,03:21,#4 Elena Orlando Body Checking Minor 2 minsPower Play,2,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,1,Even Strength,1 - 4 BOS,3,21,16:39,BOS,1,4 ,1401,120,03:21,16:39,Elena Orlando,4,6,6,Body Checking,Minor,2 mins,1401,1521,,,,,,,2016
Penalty,New York RivetersNYR,05:21,#21 Gabie Figueroa Interference Minor 2 minsPower Play,2,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,1,Even Strength,1 - 4 BOS,5,21,14:39,BOS,1,4 ,1521,120,05:21,14:39,Gabie Figueroa,21,6,6,Interference,Minor,2 mins,1521,1641,,,,,,,2016
PP Goal,Boston Pride,05:58,#21 Hilary Knight from #14 Brianna Decker and #22 Kacey BellamyPower Play1 - 5 BOS,2,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,0,Even Strength,1 - 5 BOS,5,58,14:02,BOS,1,5 ,1558,0,05:58,14:02,Hilary Knight,21,6,6,,,,1521,1641,made,Brianna Decker,Kacey Bellamy,14,22,,2016
Penalty,Boston Pride,09:24,#19 Gigi Marvin Cross-Checking Minor 2 minsPower Play,2,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,1,Even Strength,1 - 5 BOS,9,24,10:36,BOS,1,5 ,1764,120,09:24,10:36,Gigi Marvin,19,6,6,Cross-Checking,Minor,2 mins,1764,1884,,,,,,,2016
Penalty,Boston Pride,11:12,#12 Marissa Gedman High-Sticking Minor 2 minsPower Play,2,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,1,Even Strength,1 - 5 BOS,11,12,8:48,BOS,1,5 ,1872,120,11:12,8:48,Marissa Gedman,12,6,6,High-Sticking,Minor,2 mins,1872,1992,,,,,,,2016
PP Goal,New York RivetersNYR,11:23,#26 Kiira Dosdall-ArenaPower Play2 - 5 BOS,2,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,0,Even Strength,2 - 5 BOS,11,23,8:37,BOS,2,5 ,1883,0,11:23,8:37,Kiira Dosdall-Arena,26,6,6,,,,1872,1992,made,,,,,,2016
SH Goal,Boston Pride,11:36,#14 Brianna Decker from #21 Hilary KnightShort Handed2 - 6 BOS,2,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,0,Even Strength,2 - 6 BOS,11,36,8:24,BOS,2,6 ,1896,0,11:36,8:24,Brianna Decker,14,6,6,,,,1872,1992,made,Hilary Knight,,21,,,2016
PP Goal,New York RivetersNYR,11:47,#9 Ludmila BelyakovaPower Play3 - 6 BOS,2,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,0,Even Strength,3 - 6 BOS,11,47,8:13,BOS,3,6 ,1907,0,11:47,8:13,Ludmila Belyakova,9,6,6,,,,1872,1992,made,,,,,,2016
Penalty,Boston Pride,15:11,#10 Blake Bolden Interference Minor 2 minsPower Play,2,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,1,Even Strength,3 - 6 BOS,15,11,4:49,BOS,3,6 ,2111,120,15:11,4:49,Blake Bolden,10,6,6,Interference,Minor,2 mins,2111,2231,,,,,,,2016
Penalty,New York RivetersNYR,15:15,#14 Madison Packer Holding Minor 2 minsPower Play,2,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,1,Even Strength,3 - 6 BOS,15,15,4:45,BOS,3,6 ,2115,120,15:15,4:45,Madison Packer,14,6,6,Holding,Minor,2 mins,2115,2235,,,,,,,2016
Penalty,New York RivetersNYR,17:27,#20 Brooke Ammerman Cross-Checking Minor 2 minsPower Play,2,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,1,Even Strength,3 - 6 BOS,17,27,2:33,BOS,3,6 ,2247,120,17:27,2:33,Brooke Ammerman,20,6,6,Cross-Checking,Minor,2 mins,2247,2367,,,,,,,2016
Goalie,Boston Pride,00:00,#29 Brittany Ott replaced by #29 Brittany Ott,3,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,0,Even Strength,3 - 6 BOS,0,0,20:00,BOS,3,6 ,2400,0,00:00,20:00,Brittany Ott replaced,29,6,6,,,,2247,2367,,Brittany Ott,,29,,,2016
Goalie,New York RivetersNYR,00:00,#30 Jenny Scrivens replaced by #30 Jenny Scrivens,3,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,0,Even Strength,3 - 6 BOS,0,0,20:00,BOS,3,6 ,2400,0,00:00,20:00,Jenny Scrivens replaced,30,6,6,,,,2247,2367,,Jenny Scrivens,,30,,,2016
Penalty,New York RivetersNYR,05:50,#24 Celeste Brown Body Checking Minor 2 minsPower Play,3,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,1,Even Strength,3 - 6 BOS,5,50,14:10,BOS,3,6 ,2750,120,05:50,14:10,Celeste Brown,24,6,6,Body Checking,Minor,2 mins,2750,2870,,,,,,,2016
Penalty,New York RivetersNYR,07:18,#4 Elena Orlando Body Checking Minor 2 minsPower Play,3,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,1,Even Strength,3 - 6 BOS,7,18,12:42,BOS,3,6 ,2838,120,07:18,12:42,Elena Orlando,4,6,6,Body Checking,Minor,2 mins,2838,2958,,,,,,,2016
Penalty,Boston Pride,07:25,#44 Zoe Hickel Body Checking Minor 2 minsPower Play,3,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,1,Even Strength,3 - 6 BOS,7,25,12:35,BOS,3,6 ,2845,120,07:25,12:35,Zoe Hickel,44,6,6,Body Checking,Minor,2 mins,2845,2965,,,,,,,2016
Goalie,New York RivetersNYR,13:42,Pulled Goalie #30 Jenny Scrivens,3,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,Pulled,0,Even Strength,3 - 6 BOS,13,42,6:18,BOS,3,6 ,3222,0,13:42,6:18,Pulled Goalie  Jenny Scrivens,30,6,6,,,,2845,2965,,,,,,,2016
Penalty,Boston Pride,13:42,Served by #11 Jordan Smelker Too Many Men Bench Minor 2 minsPower Play,3,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,1,Even Strength,3 - 6 BOS,13,42,6:18,BOS,3,6 ,3222,120,13:42,6:18,Jordan Smelker,11,6,6,Too Many Men,Minor,2 mins,3222,3342,,,,,,,2016
Goalie,New York RivetersNYR,14:41,Returned Goalie #30 Jenny Scrivens,3,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,Returned,0,Even Strength,3 - 6 BOS,14,41,5:19,BOS,3,6 ,3281,0,14:41,5:19,Returned Goalie  Jenny Scrivens,30,6,6,,,,3222,3342,,,,,,,2016
PP Goal,New York RivetersNYR,14:41,#24 Celeste Brown from #28 Beth HanrahanPower PlayExtra Attacker4 - 6 BOS,3,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,0,Even Strength,4 - 6 BOS,14,41,5:19,BOS,4,6 ,3281,0,14:41,5:19,Celeste Brown,24,6,6,,,,3222,3342,made,Beth Hanrahan,,28,,,2016
Goalie,New York RivetersNYR,17:06,Pulled Goalie #30 Jenny Scrivens,3,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,Pulled,0,Even Strength,4 - 6 BOS,17,6,2:54,BOS,4,6 ,3426,0,17:06,2:54,Pulled Goalie  Jenny Scrivens,30,6,6,,,,3222,3342,,,,,,,2016
Goalie,New York RivetersNYR,18:44,Returned Goalie #30 Jenny Scrivens,3,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,Returned,0,Even Strength,4 - 6 BOS,18,44,1:16,BOS,4,6 ,3524,0,18:44,1:16,Returned Goalie  Jenny Scrivens,30,6,6,,,,3222,3342,,,,,,,2016
Goal,Boston Pride,18:44,#21 Hilary KnightEven StrengthEmpty Net4 - 7 BOS,3,63623, Boston Pride,"",Boston Pride,7, New York Riveters,"",New York Riveters,4,,0,Even Strength,4 - 7 BOS,18,44,1:16,BOS,4,7 ,3524,0,18:44,1:16,Hilary Knight,21,6,6,,,,3222,3342,made,,,,,,2016
